backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
bert-base-uncased,qqp,64,0.61328125,-0.06640625,0.585641174576281,22.10891535520858,0.3390260221474698,0.5599691598448129,-0.0969002639014811,173.08754062652588,0.585641174576281,0.0,45.5475093702511,0.5132680716330351,dynamic_int8_cpu,3
bert-base-uncased,qqp,64,0.6796875,0.0,0.0,33.47294026223958,0.0,0.656869423746294,0.0,417.7237939834595,0.0,0.0,30.122211956013686,0.0,fp32_cpu,3
bert-base-uncased,qqp,64,0.6796875,0.0,29.229034075075774,1.1078139182290652,0.9666179532699064,0.656869423746294,0.0,417.7237939834595,0.0,458.0978190104167,902.7251676909518,29.229034075075774,fp32_gpu,3
albert-base-v2,rte,128,0.5260416666666666,-0.005208333333333333,54.009439128521976,0.9412086929687646,0.9818114399897445,0.5196954103848543,-0.00489825285516952,44.58638572692871,0.0,119.27880859375,1062.5327073176875,54.009439128521976,bf16_gpu,3
albert-base-v2,rte,128,0.48828125,-0.04296875,0.4982670125526034,39.567608089062624,0.23536937680461786,0.365825451663048,-0.15876821157697588,22.370460510253906,0.4982670125526034,0.0,25.27380117623393,0.30847288797886346,dynamic_int8_cpu,3
albert-base-v2,rte,128,0.53125,0.0,0.0,51.776541533854115,0.0,0.5245936632400239,0.0,44.58638572692871,0.0,0.0,19.32641949844266,0.0,fp32_cpu,3
albert-base-v2,rte,128,0.53125,0.0,51.525407512552356,0.985641938802099,0.9809543671279334,0.5245936632400239,0.0,44.58638572692871,0.0,117.10009765625,1014.6361667542269,51.525407512552356,fp32_gpu,3
albert-base-v2,rte,256,0.5520833333333334,-0.00390625,56.97101678884021,0.9513530554687103,0.9827461503438104,0.48474591408213563,-0.0029480496226094908,44.58638572692871,0.0,119.27880859375,1051.3412940398377,56.97101678884021,bf16_gpu,3
albert-base-v2,rte,256,0.5,-0.055989583333333336,0.4982670125526034,40.36056481979161,0.26803659106693983,0.39899971248483673,-0.08869425121990836,22.370460510253906,0.4982670125526034,0.0,24.788761006807448,0.36681472986021874,dynamic_int8_cpu,3
albert-base-v2,rte,256,0.5559895833333334,0.0,0.0,55.13935826041667,0.0,0.4876939637047451,0.0,44.58638572692871,0.0,0.0,18.13588978216601,0.0,fp32_cpu,3
