matrix,dataset,backbone,label_budget_per_class,validation_budget_per_class,seed,method,status,reference_method,device,inference_dtype,quantization,batch_size,requested_batch_size,max_inference_batch_size,warmup_repeats,timing_repeats,max_epochs,accuracy,macro_f1,model_size_mb,latency_ms_per_example,throughput_examples_per_second,peak_memory_mb,train_examples,validation_examples,test_examples,train_class_counts,validation_class_counts,test_class_counts,train_index_hash,validation_index_hash,test_index_hash,fine_tune_seconds,failure_reason
strengthened,mrpc,albert-base-v2,64,64,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.484375,0.3263157894736842,22.370460510253906,25.19742983437494,39.686587345340115,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9a19b8487f63b30986109005bef66268794f067c40e16ca15369f3dd8a08b7d9,128b292253caee2f2c002def93794b07118c5ae43d52b146dfde708016817d93,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,0.631444719000001,
strengthened,mrpc,albert-base-v2,64,64,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.546875,0.45730994152046783,44.58638572692871,0.8766106039062471,1140.757361984808,103.0205078125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9a19b8487f63b30986109005bef66268794f067c40e16ca15369f3dd8a08b7d9,128b292253caee2f2c002def93794b07118c5ae43d52b146dfde708016817d93,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,0.631444719000001,
strengthened,mrpc,albert-base-v2,64,64,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.55078125,0.46401587561672764,44.58638572692871,0.9719613773436997,1028.8474658663165,106.86328125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9a19b8487f63b30986109005bef66268794f067c40e16ca15369f3dd8a08b7d9,128b292253caee2f2c002def93794b07118c5ae43d52b146dfde708016817d93,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,0.631444719000001,
strengthened,mrpc,albert-base-v2,128,128,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5859375,0.5545048594693984,44.58638572692871,40.42788716015631,24.73540098789901,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",63fe339179cf749dc2b26eb1c54aabd0be0fcc33246795a9eac0766edd6b02fa,b91670361abd0d1acd5bb751705809125d63c0364b056d9f676d111e38786d72,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,1.3383330610000712,
strengthened,mrpc,albert-base-v2,128,128,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.50390625,0.3486005089058524,22.370460510253906,25.005844871875027,39.99065039089065,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",63fe339179cf749dc2b26eb1c54aabd0be0fcc33246795a9eac0766edd6b02fa,b91670361abd0d1acd5bb751705809125d63c0364b056d9f676d111e38786d72,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,1.3383330610000712,
strengthened,mrpc,albert-base-v2,128,128,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5859375,0.5545048594693984,44.58638572692871,0.8947355500000143,1117.6486728396833,103.234375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",63fe339179cf749dc2b26eb1c54aabd0be0fcc33246795a9eac0766edd6b02fa,b91670361abd0d1acd5bb751705809125d63c0364b056d9f676d111e38786d72,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,1.3383330610000712,
strengthened,mrpc,albert-base-v2,128,128,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.58984375,0.5596835225318197,44.58638572692871,0.9945180976562717,1005.5121192431261,107.4521484375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",63fe339179cf749dc2b26eb1c54aabd0be0fcc33246795a9eac0766edd6b02fa,b91670361abd0d1acd5bb751705809125d63c0364b056d9f676d111e38786d72,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,1.3383330610000712,
strengthened,mrpc,albert-base-v2,128,128,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.625,0.6156156156156156,44.58638572692871,42.15014431328123,23.724711179337685,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",0b408210d457cbcd262b2423949112df17c179d505f2dedcc20e2cd0f744a5cd,bfc05b04a7a7e7944e506f9b95b25a9e44f2a4491151d12753e1eb74d200b86e,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,1.3810070069999938,
strengthened,mrpc,albert-base-v2,128,128,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.53515625,0.5351491569390402,22.370460510253906,25.968734499999968,38.50784488554886,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",0b408210d457cbcd262b2423949112df17c179d505f2dedcc20e2cd0f744a5cd,bfc05b04a7a7e7944e506f9b95b25a9e44f2a4491151d12753e1eb74d200b86e,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,1.3810070069999938,
strengthened,mrpc,albert-base-v2,128,128,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.625,0.6156156156156156,44.58638572692871,0.9562559593750741,1045.745116875939,104.8505859375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",0b408210d457cbcd262b2423949112df17c179d505f2dedcc20e2cd0f744a5cd,bfc05b04a7a7e7944e506f9b95b25a9e44f2a4491151d12753e1eb74d200b86e,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,1.3810070069999938,
strengthened,mrpc,albert-base-v2,128,128,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.625,0.6156156156156156,44.58638572692871,1.0000168679687782,999.9831323157454,108.787109375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",0b408210d457cbcd262b2423949112df17c179d505f2dedcc20e2cd0f744a5cd,bfc05b04a7a7e7944e506f9b95b25a9e44f2a4491151d12753e1eb74d200b86e,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,1.3810070069999938,
strengthened,mrpc,albert-base-v2,128,128,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.640625,0.6211799523901435,44.58638572692871,40.17002713828121,24.894182833325008,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a8fc52f917d57dcc25c6d032ad33f614afbec9381f6c253f77a6e10a74bc267c,8bd7c0435d04760f633b9d6818a05f1d7eee2dfcbbf8003708107a85221b629f,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,1.2319178169999532,
strengthened,mrpc,albert-base-v2,128,128,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.48828125,0.37996191321389616,22.370460510253906,25.422901945312493,39.33461263199268,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a8fc52f917d57dcc25c6d032ad33f614afbec9381f6c253f77a6e10a74bc267c,8bd7c0435d04760f633b9d6818a05f1d7eee2dfcbbf8003708107a85221b629f,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,1.2319178169999532,
strengthened,mrpc,albert-base-v2,128,128,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.640625,0.6211799523901435,44.58638572692871,0.9484443484375049,1054.3581198490238,103.0205078125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a8fc52f917d57dcc25c6d032ad33f614afbec9381f6c253f77a6e10a74bc267c,8bd7c0435d04760f633b9d6818a05f1d7eee2dfcbbf8003708107a85221b629f,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,1.2319178169999532,
strengthened,mrpc,albert-base-v2,128,128,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.6484375,0.6307692307692307,44.58638572692871,1.0165860085938228,983.684598790844,106.86328125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",a8fc52f917d57dcc25c6d032ad33f614afbec9381f6c253f77a6e10a74bc267c,8bd7c0435d04760f633b9d6818a05f1d7eee2dfcbbf8003708107a85221b629f,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,1.2319178169999532,
strengthened,mrpc,albert-base-v2,256,256,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.703125,0.6833333333333333,44.58638572692871,41.15200046328127,24.30015524742888,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",1ad95be097cc2da006cdefdbb4aaa53cefaec31c30066b8bfa66e9c4d88aee39,5e8d0e6887e53fd76cbd699d0fe9cc8726e6c1118e8bf4d1ac3f60a0b8939f89,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,2.6830736190000835,
strengthened,mrpc,albert-base-v2,256,256,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.33159268929503916,22.370460510253906,24.764053513281237,40.38111125319968,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",1ad95be097cc2da006cdefdbb4aaa53cefaec31c30066b8bfa66e9c4d88aee39,5e8d0e6887e53fd76cbd699d0fe9cc8726e6c1118e8bf4d1ac3f60a0b8939f89,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,2.6830736190000835,
strengthened,mrpc,albert-base-v2,256,256,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.703125,0.6833333333333333,44.58638572692871,0.8972509249999483,1114.5154294491897,103.234375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",1ad95be097cc2da006cdefdbb4aaa53cefaec31c30066b8bfa66e9c4d88aee39,5e8d0e6887e53fd76cbd699d0fe9cc8726e6c1118e8bf4d1ac3f60a0b8939f89,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,2.6830736190000835,
strengthened,mrpc,albert-base-v2,256,256,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.69921875,0.6784916246676779,44.58638572692871,0.9907017148437446,1009.3855547203951,107.4521484375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",1ad95be097cc2da006cdefdbb4aaa53cefaec31c30066b8bfa66e9c4d88aee39,5e8d0e6887e53fd76cbd699d0fe9cc8726e6c1118e8bf4d1ac3f60a0b8939f89,49397107fe7cd7f1fba058067518ec6f9b2833bb4f2fe63979b55080fe12bdbe,2.6830736190000835,
strengthened,mrpc,albert-base-v2,256,256,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.71484375,0.714316288313078,44.58638572692871,42.55430623671881,23.499384396898723,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",2581442ceff77afd11deafb0520b6c40f540c9a3e595f712f9a7941663b07f26,691ffe43325918ed9e38f806b987b78fb89c6d4df2dcd51025ae7dda27c40415,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,2.6429057160000866,
strengthened,mrpc,albert-base-v2,256,256,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5078125,0.47714452441159305,22.370460510253906,27.089180781250022,36.91510673856027,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",2581442ceff77afd11deafb0520b6c40f540c9a3e595f712f9a7941663b07f26,691ffe43325918ed9e38f806b987b78fb89c6d4df2dcd51025ae7dda27c40415,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,2.6429057160000866,
strengthened,mrpc,albert-base-v2,256,256,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.71484375,0.714316288313078,44.58638572692871,0.9639664265623793,1037.3805274174545,104.8505859375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",2581442ceff77afd11deafb0520b6c40f540c9a3e595f712f9a7941663b07f26,691ffe43325918ed9e38f806b987b78fb89c6d4df2dcd51025ae7dda27c40415,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,2.6429057160000866,
strengthened,mrpc,albert-base-v2,256,256,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.71484375,0.714316288313078,44.58638572692871,0.9990841820313179,1000.9166574600551,108.787109375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",2581442ceff77afd11deafb0520b6c40f540c9a3e595f712f9a7941663b07f26,691ffe43325918ed9e38f806b987b78fb89c6d4df2dcd51025ae7dda27c40415,0e38a503e1b9109a23ab6bcc4662694351ebfeb54a319cd04ebdd6316d7715d4,2.6429057160000866,
strengthened,mrpc,albert-base-v2,256,256,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.68359375,0.6794806399258058,44.58638572692871,36.915080550000035,27.089199999050226,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",8ae7672a4deadb23a5f2dab708bb8dd1055daaf099dda6bf2f15bd048ea361f8,2922e0a83cc17c2970a5d723ac59ffdf25e6c59c024298458da499be0561e1b8,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,2.4896771669998543,
strengthened,mrpc,albert-base-v2,256,256,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.48828125,0.37996191321389616,22.370460510253906,25.49533194374991,39.222866452819275,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",8ae7672a4deadb23a5f2dab708bb8dd1055daaf099dda6bf2f15bd048ea361f8,2922e0a83cc17c2970a5d723ac59ffdf25e6c59c024298458da499be0561e1b8,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,2.4896771669998543,
strengthened,mrpc,albert-base-v2,256,256,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.68359375,0.6794806399258058,44.58638572692871,0.9873818031250537,1012.7794504972746,103.0205078125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",8ae7672a4deadb23a5f2dab708bb8dd1055daaf099dda6bf2f15bd048ea361f8,2922e0a83cc17c2970a5d723ac59ffdf25e6c59c024298458da499be0561e1b8,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,2.4896771669998543,
strengthened,mrpc,albert-base-v2,256,256,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.68359375,0.6794806399258058,44.58638572692871,1.0333543476562568,967.722255456797,106.86328125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",8ae7672a4deadb23a5f2dab708bb8dd1055daaf099dda6bf2f15bd048ea361f8,2922e0a83cc17c2970a5d723ac59ffdf25e6c59c024298458da499be0561e1b8,25f4e5daefc8b2369d77940c472e0dfd0d6a7a243c148a155e7783b06b8c0e3e,2.4896771669998543,
strengthened,rte,albert-base-v2,64,64,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.609375,0.6059113300492611,44.58638572692871,55.956447415624844,17.871041607991142,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",f95586e3a6839c6232387aefd24d007b04e2b31e83422c953cce9093ad87062b,485c95c92085ddafc4d1ee746dcf6f30c4cd432bcf7ce8b6ff2deb75f60de1a1,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,0.8338577439999426,
strengthened,rte,albert-base-v2,64,64,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.484375,0.36231884057971014,22.370460510253906,39.87241479843746,25.079995908328794,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",f95586e3a6839c6232387aefd24d007b04e2b31e83422c953cce9093ad87062b,485c95c92085ddafc4d1ee746dcf6f30c4cd432bcf7ce8b6ff2deb75f60de1a1,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,0.8338577439999426,
strengthened,rte,albert-base-v2,64,64,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.609375,0.6059113300492611,44.58638572692871,0.9944559960938903,1005.574911235777,117.10009765625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",f95586e3a6839c6232387aefd24d007b04e2b31e83422c953cce9093ad87062b,485c95c92085ddafc4d1ee746dcf6f30c4cd432bcf7ce8b6ff2deb75f60de1a1,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,0.8338577439999426,
strengthened,rte,albert-base-v2,64,64,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.609375,0.6046454163577959,44.58638572692871,0.9296471726562672,1075.6769120726897,119.27880859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",f95586e3a6839c6232387aefd24d007b04e2b31e83422c953cce9093ad87062b,485c95c92085ddafc4d1ee746dcf6f30c4cd432bcf7ce8b6ff2deb75f60de1a1,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,0.8338577439999426,
strengthened,rte,albert-base-v2,64,64,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.54296875,0.5398724940471618,44.58638572692871,50.47378760624994,19.812263898264977,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",25c629841fc57c5325dee09183817c8a188066e407c98c39462a77d9821f304c,4c588c4809eec2561fe2f5b9fcacab66f89b9f8fd4696fa7b4851a3b44d46a90,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,0.7648970619998181,
strengthened,rte,albert-base-v2,64,64,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.55859375,0.535569219901424,22.370460510253906,40.7435963554688,24.543734217163063,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",25c629841fc57c5325dee09183817c8a188066e407c98c39462a77d9821f304c,4c588c4809eec2561fe2f5b9fcacab66f89b9f8fd4696fa7b4851a3b44d46a90,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,0.7648970619998181,
strengthened,rte,albert-base-v2,64,64,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.54296875,0.5398724940471618,44.58638572692871,1.0015866859374611,998.4158276465346,117.10009765625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",25c629841fc57c5325dee09183817c8a188066e407c98c39462a77d9821f304c,4c588c4809eec2561fe2f5b9fcacab66f89b9f8fd4696fa7b4851a3b44d46a90,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,0.7648970619998181,
strengthened,rte,albert-base-v2,64,64,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.54296875,0.5398724940471618,44.58638572692871,0.9505102562499701,1052.0665015707257,119.27880859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",25c629841fc57c5325dee09183817c8a188066e407c98c39462a77d9821f304c,4c588c4809eec2561fe2f5b9fcacab66f89b9f8fd4696fa7b4851a3b44d46a90,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,0.7648970619998181,
strengthened,rte,albert-base-v2,64,64,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5,0.4992358946145853,44.58638572692871,50.72957935468736,19.7123653048308,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e6aefc44cf84ee576f63af789626ebd041943485393a4d2913d9bfa4b01cf8c,b00b820be71670348a722cfae5c4c901234c2ad290b31f4dd7e9e9b4471ab862,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,0.8062752370001363,
strengthened,rte,albert-base-v2,64,64,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4921875,0.34296770117665637,22.370460510253906,40.12890585390636,24.919692643517582,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e6aefc44cf84ee576f63af789626ebd041943485393a4d2913d9bfa4b01cf8c,b00b820be71670348a722cfae5c4c901234c2ad290b31f4dd7e9e9b4471ab862,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,0.8062752370001363,
strengthened,rte,albert-base-v2,64,64,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5,0.4992358946145853,44.58638572692871,0.9794213453124812,1021.0110334903445,117.10009765625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e6aefc44cf84ee576f63af789626ebd041943485393a4d2913d9bfa4b01cf8c,b00b820be71670348a722cfae5c4c901234c2ad290b31f4dd7e9e9b4471ab862,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,0.8062752370001363,
strengthened,rte,albert-base-v2,64,64,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5078125,0.5070603337612323,44.58638572692871,0.9160852124999508,1091.6015086315497,119.27880859375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",9e6aefc44cf84ee576f63af789626ebd041943485393a4d2913d9bfa4b01cf8c,b00b820be71670348a722cfae5c4c901234c2ad290b31f4dd7e9e9b4471ab862,f4b7671ed487005ddf7ad52d5bb288b5d5a8a24650139a583e53472d967da2b6,0.8062752370001363,
strengthened,rte,albert-base-v2,128,128,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.54296875,0.5342631898120073,44.58638572692871,52.63880314609359,18.99739242217576,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",72f75942a91c411e0da181b5a66e789171da0d91a1601b4dad90ab266bb6e4c0,2623a385a463c34d591c07cc225442ad330c01f27555d8694f77bd89b1e6b011,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,1.5172073490000457,
strengthened,rte,albert-base-v2,128,128,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4921875,0.3298429319371728,22.370460510253906,39.49163818281267,25.32181611132086,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",72f75942a91c411e0da181b5a66e789171da0d91a1601b4dad90ab266bb6e4c0,2623a385a463c34d591c07cc225442ad330c01f27555d8694f77bd89b1e6b011,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,1.5172073490000457,
strengthened,rte,albert-base-v2,128,128,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.54296875,0.5342631898120073,44.58638572692871,0.9959239468749104,1004.0927353317287,117.10009765625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",72f75942a91c411e0da181b5a66e789171da0d91a1601b4dad90ab266bb6e4c0,2623a385a463c34d591c07cc225442ad330c01f27555d8694f77bd89b1e6b011,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,1.5172073490000457,
strengthened,rte,albert-base-v2,128,128,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.51953125,0.5114124784706814,44.58638572692871,0.9347745250000372,1069.7766929409636,119.27880859375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",72f75942a91c411e0da181b5a66e789171da0d91a1601b4dad90ab266bb6e4c0,2623a385a463c34d591c07cc225442ad330c01f27555d8694f77bd89b1e6b011,990e52abb705781f5bee97c2284da5016ce3a12a0aa251a097fc176f7d4fca12,1.5172073490000457,
strengthened,rte,albert-base-v2,128,128,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.54296875,0.5427943398818519,44.58638572692871,49.921216529687484,20.0315631211694,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",9f13e3ead518a95d72f5d5911fb3c6dc37db6973629aea4917bd33cef5a09aac,6d84dbb2b3672708fa26e50c64d9ba26e27c20b7c555ab734a8bd41684329cdd,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,1.524889635999898,
strengthened,rte,albert-base-v2,128,128,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.36869874405000863,22.370460510253906,39.37789383281256,25.39495901547498,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",9f13e3ead518a95d72f5d5911fb3c6dc37db6973629aea4917bd33cef5a09aac,6d84dbb2b3672708fa26e50c64d9ba26e27c20b7c555ab734a8bd41684329cdd,217c3f70ada6b051ee5cb173158928fff948b61a57fbf0a07ffd7d768f578dbc,1.524889635999898,
